"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-30000803","air circuit-breaker","A circuit-breaker in which the contacts open and close in air at atmospheric pressure.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000804","alternating current generator","An electric generator for the production of alternating current and voltage.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000805","alternating current motor","An electric motor driven by alternating electric current.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000806","ball control valve","A ball valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000807","ball valve","A rotary valve that has a ball closure member.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000808","block and bleed valve","A valve that has one seat which provides a seal, and a bleeder line and valve that are tapped into the block valve's bonnet.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000809","butterfly control valve","A butterfly valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000810","butterfly valve","A rotary valve that has a closure member of a disc type with a shaft parallel, or near parallel, to the plane of the disc, with an axis of rotation transverse to the flow direction.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000811","choke control valve","A choke valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000812","choke valve","A valve that can be used to obstruct the fluid passing inside, and has the ability to reduce the pressure from the inlet port to the outlet port.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000813","chromatograph","An analysing instrument that applies the principle of chromatography to analyse the molecular composition of a substance.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000814","contactor column","A pressure vessel with internal packing intended to effect the main stream by introducing counter flow of a regenerative liquid or gas. Dehydration of gas by use of glycol is a typical application.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000815","conventional relief valve","A pressure relief valve that has its closing force provided by a spring.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000816","cyclone separator","A separator intended to separate by rotation based on difference in densities","2019-10-01T00:47:46.434Z","2021-10-21T13:27:58.097Z","2021-10-21T13:27:58.097Z","CR0013;CR0029;FR60;FR74","TERMINATED","tag or equipment class"
"CFIHOS-30000817","diaphragm control valve","A diaphragm valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000818","diaphragm valve","A membrane valve that is a membrane valve where the closure member is a resilient diaphragm being forced against a port.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000819","direct current generator","An electric generator for the production of direct current and voltage.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000820","direct current motor","An electric motor for operation by direct current.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000821","distillation column","A process column intended to enable a distillation process.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000822","double block and bleed valve","A block and bleed valve that is incorporating two seats, each of which provides a seal, and a means of venting the space between the seats. The seats may isolate with the pressure differential acting in the same or in opposite directions depending on the design.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000823","dry transformer","A power transformer of which the magnetic circuit and windings are not immersed in an insulating liquid.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000824","eccentric rotating disc control valve","A control valve that uses a rotating disc as closing element, and with a design that causes the disc to take a slightly eccentric path during actuation.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000825","eccentric rotating disc valve","A valve that has a closing member which is an eccentric rotating disc.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000826","electric piping purge unit","An electrically controlled piping system that is situated within the frame and distributes purge gas inside the frame.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000827","finned tube heat exchanger","A heat exchanger that has finned tubes.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000828","flexible riser","A flexible vertical or near vertical pipe for the flow of liquid or gas between the seabed and the surface.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000829","flow meter","A detecting instrument intended to measure and indicate flow rate and/or produce a signal which represents the measured flow rate.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000830","flying chemical lead","ROV or diver-mateable flexible leads between subsea equipment items for chemical services.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000831","flying electrical lead","ROV or diver-mateable flexible leads between subsea equipment items for electrical services.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000832","flying hydraulic lead","ROV or diver-mateable flexible leads between subsea equipment items for hydraulic services.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000833","flying optical lead","ROV or diver-mateable flexible leads between subsea equipment items for optical services.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000834","gas chromatograph","A chromatograph where gas is injected directly into one or more separation columns.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000835","gas liquid chromatograph","A chromatograph where a liquid sample is injected and evaporated and subsequently carried to one or more separation columns.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000836","gas-blast circuit-breaker","A circuit-breaker in which the arc develops in a blast of gas.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000837","gate control valve","A control valve that is a gate valve and an actuated valve.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000838","gate valve","A valve that is a valve where the closure member is a gate or disc with a linear motion parallel, or nearly parallel, to the plane of flat seats, which are transverse to the direction of flow.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000839","globe control valve","A control valve that is a globe valve and an actuated valve.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000840","globe valve","A valve that is a valve where the closure member is a disc or piston operating with linear motion normal to the flat or shaped seat.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000841","gravity separator","A separator that is based on the difference in specific gravity for the substances to be separated.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000842","hydraulic piping purge unit","A hydraulically controlled piping system that is situated within the frame and distributes purge gas inside the frame.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000843","hydraulic turbine","A turbine in which liquid forces are driving the rotor by the reaction of acceleration of subject liquid flow in the runner while the pressure drops.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000844","linear polarization resistance element","A detecting element intended to measure corrosion using electrical conductivity.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000845","liquid ring pump","A rotary pump intended to use a liquid annulus held by centrifugal force around the inside of a casing by a single rotor-impeller to compress vapour isothermically.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0009;CR0028;CR0029;FR60;FR74","TERMINATED","tag or equipment class"
"CFIHOS-30000846","lobe pump","A rotary pump intended to carry a liquid in cavities within a chamber, between meshed and timed rotor lobe surfaces, from the inlet to the outlet.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0009;CR0028;CR0029;FR60;FR74","TERMINATED","tag or equipment class"
"CFIHOS-30000847","manual switch","A switch which is operated by a person.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0030;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000848","multiple orifice on-off valve","A valve not designed to regulate flow (e.g. on/off). A valve with multiple orifices or flow-restriction device to control fluid flow. Includes an actuator that needs auxiliary power to operate.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;CR0032;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000849","multiport on-off valve","A valve not designed to regulate flow (e.g. on/off). A multi port valve which has the possibility of multiple distinct paths for flow through it. Includes an actuator that needs auxiliary power to operate.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;CR0032;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000850","multiport valve","A valve that has three or more ports arranged to switch flow.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000851","needle control valve","A needle valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000852","needle valve","A globe valve that has a closure member with the shape of a conical plug (needle) which closes into a small seat.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000853","nucleonic level transmitter","A level transmitter that is producing a standardized electrical output signal based on the input signal from a nucleonic level detector.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000854","oil circuit-breaker","A circuit-breaker in which the contacts open and close in oil.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000855","oxidation reduction potential element","An element designed to measure an oxidation reduction potential (ORP).","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0005;CR0014;CR0029;CR0030;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000856","pilot operated relief valve","A pressure relief valve that uses a pilot valve to indirectly activate the main valve.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000857","piston check valve","A lift check valve that has a free gravity or spring loaded piston type closure member.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000858","pitot tube flow meter","A differential pressure flow meter utilizing a pitot tube (a probe with an open tip) that is inserted into the flow field.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0014;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000859","plug control valve","A control valve that is also a plug valve and an actuated valve.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000860","plug valve","A rotary valve that has a quarter turn action in which the closure member is a cylindrical or tapered plug which operates by rotating on its axis and sealing against a downstream seat.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000861","pressure-vacuum relief valve","A pressure relief valve that is intended to release excess pressure or admit pressure to prevent a vacuum forming when filling or emptying a pipeline or tank.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000862","reciprocating pump","A positive displacement pump which contains a displacing element intended to be moved in a reciprocating movement to exert pressure on a fluid, typically moving within a cylindrical space.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000863","rigid riser","A rigid vertical or near vertical pipe for the flow of liquid or gas between the seabed and the surface.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0015;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000864","rotary pump","A positive displacement pump that consists of a chamber containing gears, cams, screws, vanes, plungers or similar elements actuated by relative rotation of the drive shaft or casing and which has no separate inlet and outlet valves.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0009;CR0029;FR60;FR74","STANDARD","tag or equipment class"
"CFIHOS-30000865","slide control valve","A slide valve that is equipped with an actuator that manipulates a stream of fluid in the response to a signal from an external sensing element and with input of energy from an external source.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000866","slide valve","A valve that opens and closes a passageway by sliding over a port.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000867","spiral heat exchanger","A container intended for storage and/or processing of fluids. Relates to Spiral Plate Heat Exchanger.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000868","stabilizer column","A column which transforms a material from an unstable state to a more stable state; for fluids typically by removing volatile components from a mixture.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000869","stripper column","A distillation column intended to remove light components from a fluid.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0028;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000870","submersible connector","An electrical connector capable of withstanding submersion to a specified depth.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000871","subsea dynamic umbilical","A umbilical section that is dynamic, i.e. has freedom to sway","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0015;CR0028;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000872","subsea static umbilical","A umbilical section that is static","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z","2021-10-12T14:57:36.093Z","CR0015;CR0028;CR0029;FR60","TERMINATED","tag or equipment class"
"CFIHOS-30000873","swing check valve","A check valve that is a check valve where the closure member is a disc which swings freely on a hinge and which opens automatically when flow is established and closes automatically when flow ceases or is reversed.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000874","vacuum circuit-breaker","A circuit-breaker in which the contacts open and close within a highly evacuated envelope.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000875","vacuum column","A distillation column intended to withstand outside pressure.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0013;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000876","wafer check valve","A wafer pattern valve that is a check valve with a wafer pattern valve body.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0011;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000877","wet transformer","A power transformer of which the magnetic circuit and windings are immersed in oil.","2019-10-01T00:47:46.434Z","2021-10-12T14:57:36.093Z",,"CR0012;CR0029;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000878","acoustic enclosure","An enclosure that totally or partially surrounds an item in order to reduce its emitted noise.","2020-11-23T14:58:57.049Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000879","air trap","A trap which, by a water seal, prevents foul air from rising from sinks, wash basins, drains, sewers etc.","2020-11-23T14:59:49.039Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000880","aircraft warning light","A system or device mounted on radio masts, towers and other tall structures intended to assist navigators in determining their position or safe course, or to warn them of dangers or obstructions to navigation.","2020-11-23T15:00:33.180Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000881","barge","A large flat-bottomed boat that is built for carrying goods and people on rivers and canals or in harbours, with or without sails, towed by a tug or horse. Also a similar boat with its own engine.","2020-11-23T15:03:38.649Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000882","constant volume regulator","A regulator ensuring constant volume in a HVAC system to reduce noise","2020-11-23T15:51:52.571Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000883","cooling coil","A pipe coil in which heat is transferred from the material or space cooled to the primary refrigerant.","2020-11-23T15:53:43.573Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000884","culvert","Structure to allow water or a pipeline to pass under a road/railway through a pipe or concrete tube. Typically if span greater than 12ft (3.7m) then structure is a bridge","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000885","davit","A physical object intended to carry the load of equipment that is regularly lifted or launched, like a life boat, or of equipment that regularly is removed for inspection or maintenance, such as covers, hatches, etc.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000886","descent device","A device that provides a safe and rapid method of descent in case of an emergency situation requiring evacuation.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000887","drain port","A drain port is a collection port that can be installed in pressure sensing lines for transmitters, steam lines, etc. to be able to remove liquids from the system that otherwise would create problems for the instruments.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60;FR52","STANDARD","tag or equipment class"
"CFIHOS-30000888","drain pot","A 'liquid outlet port' that allows liquid to leave a container under gravity","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000889","electrical control panel","A 'control panel' intended for electrical apparatus.","2020-11-23T16:04:12.475Z","2021-10-14T10:16:27.131Z",,"CR0031;FR60;FR52","STANDARD","tag or equipment class"
"CFIHOS-30000890","emergency grab bag","A artefact that is a an assembly of items required in the case of an emergency contained in a bag or some other container.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000891","evaporator","A heat exchanger that is intended to evaporate moisture or solvents in order to obtain a concentrate.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000892","expansion device","A pressure decrease device where the lower pressure is obtained by causing something to occupy or contain a larger space, or by acquiring greater volume.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000893","fitness equipment","An 'equipment class' that is a class of devices whose members can be used in a fitness centre.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000894","furnace","A physical object that is intended to induce a reaction in a process fluid by heating it.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000895","H2S detector","A personal H2S monitor is a device that detects the presence of hydrogen sulphide.","2020-11-23T16:04:12.475Z","2021-10-14T10:16:40.334Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000896","heating coil","A fluid heater that is a coiled tube where heat is transferred from an internal heating medium to a surrounding substance.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000897","intrinsically safe barrier","A current limiter that limits the power (energy) which can be delivered from a safe area into a hazardous area.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000898","lagoon","A lagoon or aerated basin is a holding and/or treatment pond provided with artificial aeration to promote the biological oxidation of wastewaters.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000899","life jacket","A lifejacket is a type of personal flotation device designed to keep a persons airway clear of the water whether the wearer is conscious or unconscious.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000900","line throwing appliance","An artefact that is intended to pass a line accurately and quickly.","2020-11-23T16:04:12.475Z","2021-10-14T10:16:53.104Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000901","manway","A place which is a passage or a way of exit or entrance.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000902","marine vessel","A vessel larger than a boat for transporting people or goods by sea","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000903","meteorological equipment","An 'equipment class' that is a class of devices engaged in meteorological observations.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000904","metering station","A device that is capable of three-phase metering of liquid, oil and gas.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000905","modulating damper","A gas flow damper that is able to stay in any position between fully open and fully closed.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000906","network","An interconnected chain or system of immaterial things","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000907","outfall","An outfall is the discharge point of a waste stream into a body of water; alternatively it may be the outlet of a river, drain or a sewer where it discharges into the sea, a lake or the like.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000908","pedestal","A support-item that is the base or foot of a column or other upright structure.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000909","protective suit","A survival suit (or more specifically an immersion survival suit), is a special type of waterproof dry suit that protects the wearer from hypothermia from immersion in cold water, after abandoning a sinking or capsized vessel, especially in the open ocean","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000910","radiation detector","A personal radiation monitor is a device that detects the presence of any radiation sources.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000911","recuperator heat exchanger","A recuperator is a special purpose counter-flow energy recovery heat exchanger positioned within the supply and exhaust air streams of an air handling system, or in the exhaust gases of an industrial process, in order to recover the waste heat.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000912","remote-operated control unit","A process control unit that can be operated in remote.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000913","road compactor","A machine used to compact soil, gravel, concrete, or asphalt in the construction of roads and foundations","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000914","road sweeper","A machine that cleans the road","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000915","rotary table","A 'well drilling system' and an 'artefact' in which the torque is transferred to the drill string using rotary table and kelly.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000916","safety display plan","An information object that indicates the location of safety signs and other relevant safety information.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000917","safety sign","An information object with a symbol representing some hazard or safety information.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000918","sample connection point","A connection point intended for collection of samples","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
